===	start	settings	header	===
-0.00036621	-0.010025	-0.0050354	0.0016937	0.0032501
-0.0014648	-0.004715	-0.00041199	0.0042114	-0.0009613
-0.0054016	-0.0058594	-0.00086975	0.0032501	0.0081482
-0.0048523	-0.00050354	0.0017853	0.0036163	0.0020599
0.0071869	-0.014786	-0.0029297	-0.00022888	0.015335
0.0039368	-0.0041656	-0.0044403	-0.0007782	-0.0055389
-0.0053558	-0.0055389	-0.0081024	0.0015106	-0.011398
-0.00022888	0.0021515	-0.004303	-0.00054932	-0.0040741
0.0046234	-0.0040741	-0.0037994	0.0032501	-0.00068665
0.0049438	-0.014053	-0.0053558	0.0059052	0.0075531
0.0055847	-0.013046	-0.0046234	0.00032043	0.0032501
-0.00091553	-0.010025	-0.0098877	0.0017853	0.010849
-0.0007782	-0.0028839	-0.0091095	0.0014191	0.0063629
0.00018311	-0.0079193	-0.0098419	-0.00082397	0.013321
0.0080566	-0.013962	-0.005127	-0.0020599	0.0051727
0.0070953	-0.0075531	-0.0043488	-0.003479	0.014603
-0.0022888	-0.0051727	0.0010529	0.00086975	0.019638
-0.0023346	-0.013138	0.0011902	0.0053101	-0.00013733
-0.0026093	-0.0084686	-0.0049896	0.0048065	0.0049896
0.0044403	-0.0090637	-0.00022888	0.0016937	-0.020737
-0.0010071	-0.0063171	0.0028839	0.0013733	0.0017853
0.00086975	-0.0018768	-0.0061798	-4.5776e-05	-0.0041656
-0.0067749	0.0036163	-0.005722	0.0036163	0.0080109
-0.0051727	0.0061798	-0.0033417	0.0025177	-0.0016937
0.0031586	0.0026093	0.0032501	0.0039825	0.00737
0.0082855	-0.006134	0.0036163	0.00032043	-0.0035706
0.0027924	-0.014694	0.00032043	0.0020599	0.0059967
-0.0045776	0.0028839	-0.0009613	-0.0044403	0.0061798
-0.00091553	-0.00013733	0.0010529	-0.0016937	0.0032501
-0.0011444	-0.0021973	0.0016022	0.0014191	0.0070038
0.00032043	0.0020599	-0.0074615	9.1553e-05	-0.0016937
0.0062714	-0.0036163	-0.0044403	-0.0061798	0.0081482
0.0076447	-0.012955	0.0031128	-0.0080109	-0.00050354
0.0036621	-0.0032043	0.0017853	-0.0010071	-0.0032959
-0.00068665	-0.011765	-0.0041199	0.001236	0.0081024
-0.0013275	-0.0027924	-4.5776e-05	-0.0018768	0.0057678
-4.5776e-05	-0.0037994	-0.0015106	0.0021515	0.0018768
0.0026093	-0.0013275	-0.0074615	-0.0049896	0.0061798
-0.0055389	-0.0007782	-0.0090179	-0.00045776	0.0054474
-0.006958	0.0037994	-0.0044861	0.0070038	0.0023346
0.0041656	-0.0013733	-0.0018768	0.0049896	0.010941
0.0015106	-0.00068665	0.0015106	0.0018768	-0.00022888
0.0025635	-0.0057678	-0.0007782	0.0016937	-0.012039
0.0045776	-0.012863	-0.0013733	-0.0029755	0.005722
0.0013733	-0.0096588	-0.00032043	0.0037079	-0.0037994
-0.0027924	-0.013779	0.0028839	0.0046234	0.0098419
0.0066376	-0.011765	0.0024719	0.0059967	0.0027008
0.00032043	-0.017441	0.0025635	0.0030212	0.0059967
0.0036621	-0.011124	0.0017853	0.0021515	0.0026093
0.003479	-0.013596	-0.0048523	0.00032043	0.0050812
0.0037994	-0.00064087	-0.0081024	-0.0013275	0.00032043
0.0011444	-0.0050812	-0.0058594	0.001236	0.0009613
0.00059509	-0.00041199	-0.0013275	0.0057678	0.0044403
-0.0036163	-0.0026093	0.00032043	0.0054474	0.0067291
-0.00086975	-0.0064545	0.00032043	0.0037079	0.0091095
-0.0050354	-0.00059509	-0.0048523	0.0020599	0.0016022
-0.00045776	-0.012772	-0.0056305	0.0011444	0.0087433
0.00032043	-0.0027924	-0.0026093	0.0011444	0.005722
0.0032043	-0.011673	-0.00013733	-0.00068665	0.01149
-0.0039368	-0.0056763	4.5776e-05	-0.0029755	0.0013275
-0.0026093	-0.00073242	-0.0027008	-0.004715	0.015244
0.0043945	0.0059509	-0.0084686	-0.0016937	0.0032501
9.1553e-05	0.0018768	-0.0093842	-0.00086975	0.0098419
-0.0021973	-0.0076447	-0.0046692	9.1553e-05	-0.0021057
-0.0010986	0.00027466	-0.0026093	0.00086975	0.004715
0.00082397	-0.0029755	0.0025177	-0.0035706	-0.0068207
0.0009613	0.0012817	0.0014648	-0.0010529	0.0031586
0.0010071	-0.0082855	-0.0020599	0.00032043	-0.0018768
-0.0019226	-0.003891	-0.00022888	-0.005722	0.0021515
0.0063171	-0.010117	0.00032043	-0.0021973	0.004715
0.0067749	-0.013229	0.00086975	-0.0046234	0.0032501
0.0054932	-0.0089264	-0.0076447	0.0016937	0.012039
0.0055389	-0.0095673	-0.00737	0.006134	-0.00041199
0.010803	-0.003891	-0.0051727	0.0049896	0.010208
0.0059509	-0.0072327	-0.0053101	0.0021515	-0.0016937
0.0050812	-0.0021057	-0.0017853	-0.00086975	0.0027924
0.0079193	-0.0065002	-0.0018768	-4.5776e-05	0.0075073
0.0043488	-0.00086975	-0.0059052	0.0025177	0.008194
0.0084229	-0.014877	-0.0067291	0.0042572	-0.0026093
0.005127	-0.0027924	-0.0041656	-0.00086975	0.0085144
0.0046234	-0.0055389	-0.0044403	0.00032043	-0.00064087
0.0067291	0.0017853	-0.0015106	0.0030212	0.0064545
0.013916	-0.0018768	-0.0033417	0.010025	-0.0024261
0.0026093	-0.0027924	-0.0009613	0.0039825	0.0042572
0.0079193	-0.008194	-0.0046234	0.0020142	-0.0061798
0.0048981	-0.0010071	-0.0075531	0.0042572	0.0063629
0.00737	-0.0014648	-0.0060883	0.0032501	-0.0050354
0.0079193	-0.014694	-0.0070038	-0.0048065	0.0075989
0.0080566	-0.0097504	-0.0081024	-0.0023346	0.0061798
0.0040283	-0.017441	-0.00022888	0.0032501	0.0076447
0.003067	-0.02037	-9.1553e-05	0.00032043	0.0016937
-0.00059509	-0.0055847	-0.0007782	0.0011444	0.0049896
-0.0086517	-0.00022888	0.0020142	0.001236	-0.0015106
-0.0080566	-0.013046	0.0027008	-0.0044403	0.0091095
-0.011581	-0.021652	0.00082397	0.0017853	0.00022888
-0.015198	-0.0095673	0.0053558	0.0029755	0.0096588
-0.019226	-0.014557	0.0032501	0.0032501	0.0057678
-0.01767	-0.0098419	-0.00086975	0.0027924	0.0049896
-0.01561	-0.010895	-0.0046692	0.00013733	0.0022888
-0.016296	-0.0021515	-0.0033417	-4.5776e-05	0.0098419
-0.01474	-0.0019684	-0.0039825	-0.0055389	-0.0019226
-0.013367	-0.0019226	-0.00041199	-0.003067	0.011902
-0.0091553	-0.00737	0.0055847	-0.0037079	0.00082397
-0.013184	0.004715	0.0063629	-0.0019226	0.0082397
-0.0076904	0.0091095	0.0063629	-0.0023346	9.1553e-05
-0.010895	0.0099335	0.0068207	-0.0014191	0.01387
-0.0098877	0.004715	0.0042572	-0.0021057	0.0032501
-0.0034332	-0.0031128	0.0049896	-0.0011444	0.0072327
-0.00036621	-0.0041656	0.0037537	-0.0041656	-0.0029297
0.0013733	-0.0051727	0.0027924	-0.0046234	-4.5776e-05
0.0020599	-0.0037537	-0.0009613	0.00032043	-0.00022888
0.0036621	-0.0035706	-0.0055389	0.0076447	0.00032043
0.0070038	0.0039825	-0.0055389	0.0019684	0.0044403
0.0052185	-0.0037994	-0.0027924	0.0015106	-0.0011444
0.0068665	-0.00022888	-0.0019226	0.0032501	0.008194
0.01593	-0.0093842	-0.0067749	0.0042114	0.00032043
0.0083313	-0.0097504	-0.008194	0.0014191	0.011856
0.0081482	-0.0084686	-0.0082397	0.0035248	0.013687
0.0026093	0.0020599	-0.0079651	0.0041656	0.0059967
-0.0031586	0.0042114	-0.0103	-0.0026093	0.010757
0.00032043	0.0058136	-0.0084686	-0.00064087	-0.0091095
0.0068665	-0.002243	-0.0070038	0.0028839	-0.014877
0.0074158	-0.0048065	-0.0018768	0.0050812	0.0093842
0.0088806	-0.003891	-0.001236	0.006546	-0.0011444
0.0072327	-0.010483	0.00032043	0.0081024	0.0091095
0.0090637	0.00032043	-0.00022888	0.0054932	0.006546
0.0036621	-0.0059967	-0.0010529	0.0021515	0.010941
0.0036621	-0.0044403	-0.00086975	0.0032501	-0.0020599
0.0042114	0.0013275	-0.00059509	0.005722	0.010025
0.0030212	-0.0010071	-0.00027466	0.0019684	0.003067
-0.001236	-0.002243	0.0016022	0.002655	0.016296
0.0023804	-0.013779	-0.0019226	-0.0027924	0.0051727
0	-0.010849	0.0021973	0.00032043	0.010666
-0.0007782	-0.019638	0.0016022	0.00086975	-0.0032043
-0.002243	-0.015198	-0.0012817	0.0026093	-0.0099335
0.0018768	-0.0099335	-0.0062714	0.0038452	0.0059967
0.0029297	-0.0035248	-0.0090179	0.003067	0.004715
-0.00045776	0.0017853	-0.012268	0.0016937	-0.0023346
0.0020599	-0.011902	-0.011673	0.0028839	0.0032501
0	-0.0015106	-0.0064545	0.0011444	0.0094757
0.0029755	0.0042572	-0.0020599	0.003067	-0.0023804
0.0043945	-0.0048523	-0.0026093	0.0026093	0.0063629
-0.0010986	-0.00737	-0.00050354	0.0031586	0.0061798
-0.0023346	-0.012863	-0.0032501	-0.00086975	-0.0019684
0.002243	-0.0076447	0.0015106	-0.00013733	-0.0092468
0.004715	-0.0055389	0.0024261	0.0052185	-0.0011444
-0.0018311	-0.016708	-0.00022888	0.0016937	0.0048065
-0.0067749	-0.013779	-0.0034332	-0.0039368	0.0024719
-0.00022888	-0.012863	-0.0063171	-0.0051727	-0.0026093
0.0033417	0.0017853	-0.0059052	-0.0037079	-0.004303
-0.00068665	0.0045776	-0.00082397	-0.0010071	-4.5776e-05
0.003891	-0.0099335	-0.00032043	-0.0014648	0.0093842
-0.0014648	0.0020599	4.5776e-05	0.00032043	0.0091095
0.003891	-0.0084686	-0.00041199	0.0016937	0.0028839
0.0091095	0.0049896	0.0017853	0.0036163	0.00032043
-0.0035706	0.00027466	-0.0020599	-0.00059509	0.012772
0.0056305	-0.0042572	-0.0018768	0.0014648	0.0028839
0.00032043	-0.0010071	0.00022888	-0.00013733	0.0086517
-0.0023346	0.004303	-9.1553e-05	0.0032501	0.0048065
0.002243	-0.0048065	-0.0014648	-0.002655	0.0063629
0.0049896	-0.01149	-0.00032043	-0.0007782	0.0091095
-0.0067291	-0.0019226	-0.0035706	0.00027466	0.0041656
-0.0017853	-0.0060883	-0.0035706	0.0039825	0.011078
0.0011444	-0.0084686	-0.0028381	0.0036621	-0.0007782
-0.0024261	-0.01268	-0.001236	0.0069122	0.0075531
-0.0053558	-0.0070953	-0.0026093	0.0072784	0.0059967
0.0033417	-0.021835	-0.00050354	0.005722	-0.0033417
-0.0021973	-0.009201	0.0014191	0.0054474	0.0032501
-0.0016022	-0.0070953	-0.0043488	0.0041656	-0.0016937
0.0020599	0.0020599	-0.0040741	-0.001236	0.0059052
-0.0020142	-0.010529	-0.0082397	0.00027466	-0.0015106
-0.0053101	-0.00737	-0.0070496	0.00032043	0.0041199
0.0056305	-0.009201	-0.0071411	0.0023346	0.012405
0.0071869	0.0014191	-0.0070953	0.0043488	0.0081482
0.0032501	-0.0103	-0.0071869	0.0036163	0.0009613
0.0035248	-0.0067291	-0.0098419	0.0022888	-0.0063171
0.0030212	-0.00737	-0.010529	-0.0011444	-0.0088348
0.001236	-0.016891	-0.008194	-0.0020599	-0.0080109
-0.0030212	-0.0075531	-0.0069122	-0.0013275	-0.0055389
-0.0070038	-0.0087891	-0.003891	-0.0012817	-0.0017853
-0.00064087	-0.00086975	-0.0043488	0.00086975	0.0017853
-0.0017395	-0.0095673	-0.0048065	-0.0021973	0.00086975
0.0046234	-0.0040741	-0.0081024	-0.003891	-0.0026093
0.0044403	-0.012863	-0.0070038	-0.0031586	0.00022888
0.005722	-0.009201	-0.0095673	-0.0019226	-0.00041199
0.0041199	-0.014786	-0.0084686	0.00032043	0.010757
0.0059967	-0.004715	-0.0074615	-0.0009613	0.014191
-0.0021057	0.0067291	-0.0059052	-0.00059509	0.010162
-0.0010986	0.0067291	-0.0082855	-0.0018768	0.0054474
-0.0027008	0.0035248	-0.0089264	-0.0018311	0.0043488
-0.0031586	0.00013733	-0.0056305	0.0017853	0.013046
0.0024261	-0.0044403	-0.0051727	-0.0026093	0.0103
0.0062256	-0.005722	-0.0039825	0.0027924	-0.0026093
0.0042114	-0.011032	-0.0091095	-0.00022888	0.0023804
0.0044403	-0.0093842	-0.0081482	-0.0031586	0.0098419
-0.00054932	-0.0044403	-0.002243	-0.00022888	-0.0026093
0.0016937	-0.0026093	-0.00054932	0.0036163	-0.0035248
-0.003067	0.00032043	-0.00018311	0.0027008	0.0021515
0	-0.00022888	-9.1553e-05	0.00032043	0.0055389
0.0059509	-0.0007782	-0.0026093	-0.00050354	0.00032043
0.00737	-0.013687	-0.003067	-0.0007782	-0.0017853
0.0042114	-0.011398	-0.0035706	-0.0023346	0.010483
-0.008606	-0.0095673	-0.0070038	-0.0010071	0.00032043
-0.0028839	-0.004715	-0.0055389	-0.00032043	0.0041656
0.0024719	-0.006134	-0.0021973	-0.0014191	0.013412
0.0011444	0.003067	0.00032043	-0.0007782	0.011536
0.0032959	-0.010025	-0.0019226	-0.0040741	0.0096588
0.0032501	-0.0059052	-0.0011902	0.00032043	-0.00045776
0.002243	-0.012131	0.0021515	0.0025177	0.0095215
-0.0011444	-0.0036163	0.0010529	0.0035248	0.010941
-0.0071411	-0.0062714	0.0016022	0.0076447	-0.004303
-0.0041199	-0.0013275	-0.0086975	0.0056305	0.004715
-0.0013275	-0.0062714	0.00013733	0.003067	-0.0026093
-0.0024261	-0.0035248	0.0017853	0.0032501	0.0032501
0.0048065	0.001236	0.001236	0.0079193	0.0036163
0.0048065	-0.0065002	-0.0012817	0.006546	9.1553e-05
-0.0089722	0.0022888	-0.0073242	0.004715	0.0086517
-0.0087891	-0.0048065	-0.0093842	-0.00086975	-0.0013275
-0.0060425	0.0087433	-0.0055389	0.0025177	0.0042572
0.00073242	-0.001236	-0.0018768	0.003891	-0.0020599
0.00032043	-0.011627	0.00022888	0.0011444	0.0023346
0.0023804	-0.0029755	-0.0029297	0.0032501	0.013779
0.0077362	-0.013412	0.0027008	-0.0010529	0.0024261
0.0049896	-0.013412	0.00032043	-0.0044403	0.012314
0.0015106	-0.0168	0.0021515	0.0015106	0.010162
-0.001236	-0.0045776	-0.002243	0.0026093	0.0057678
0.0037537	-0.0084686	-0.0055389	-0.0032043	0.017624
0.006546	-0.010208	-0.0057678	-0.0013275	0.015106
0.0012817	-0.0029755	-0.0048065	-0.0088348	0.0037079
-0.00032043	-0.0064087	0.001236	-0.0070038	-0.0095215
-0.0016022	-0.0029755	0.0027924	-0.0029755	-0.0031586
-0.00045776	-0.0023346	-0.0007782	-0.0055389	0.0042572
0.0029297	-0.012177	0.0023346	-0.0057678	0.0068207
-0.0031586	-0.0031586	-0.0096588	-0.0010529	-9.1553e-05
-0.005127	-0.0091095	-0.0027008	-0.0011902	0.010574
-0.0021057	-0.0085602	-0.0035706	-0.0042572	-0.001236
9.1553e-05	-0.0023346	0	-0.0014191	0.0099335
0.0020599	-0.004303	-0.0040741	0.001236	0.0014191
0.0022888	-0.0029755	-0.0099335	0.0024719	0.011673
0.00027466	-0.0097504	-0.0007782	0.00027466	-0.0015106
0.0092468	-0.010391	-0.00059509	0.0037994	0.0079193
0.0056305	-0.0048981	0.001236	0.0032501	0.0032501
-0.0043488	-0.0013275	-0.0093842	0.0039825	0.0097961
-0.0012817	-0.0010529	-0.0015106	0.00032043	0.005127
-4.5776e-05	-0.0076904	-0.0019226	0.0072784	0.0059052
0.00032043	-0.0007782	0.0018768	0.0048981	0.006134
-0.001236	-0.0019684	-0.0081024	0.0053101	0.011124
-0.0023346	-0.0064545	-0.00059509	-0.0011444	-0.00022888
-0.006958	-0.0035706	-0.0028839	0.001236	0.013
0.0029755	-0.0055389	-0.005127	0.0036163	-0.0016937
-0.00054932	-0.0075531	-0.0084686	0.00032043	0.0052643
-0.0016937	-0.0028839	-0.0010071	-0.0057678	-0.0045319
0.005127	-0.0048065	0.0027008	0.001236	0.0043945
0.0029755	-0.0084686	-0.0040741	0.00032043	-0.0040741
0.0042572	-0.0066376	0.00032043	0.0028839	0.0039825
0.0061798	-0.0084686	-0.0058136	-0.0012817	0.00032043
0.0065918	-0.01268	-0.0091553	0.00022888	0.00032043
-0.0028381	-0.011398	0.0037994	0.0027008	0.0024719
0.0049438	-0.012039	0.0016022	-0.00086975	0.0089264
0.0033417	-0.0033417	-0.0026093	-0.0011444	0.00013733
0.0011444	-0.00050354	0.001236	-0.0039825	0.010208
-0.0060425	0.0034332	-0.0046234	-0.0044861	-0.0027008
-0.0047607	-0.0073242	-0.0064545	-0.0013733	0.0048981
-0.0014648	-0.011215	0.0020142	-0.00013733	0.0087433
0.0014648	-0.0050354	0.00032043	0.00032043	0.0015106
-0.00013733	-0.0063629	-0.0018768	-0.0010529	-0.0060883
0.00022888	-0.0013733	-0.0010529	-0.0027008	0.0054474
0.0048065	-0.003891	0.0020599	-0.0010529	-0.003067
0.0045776	-0.01268	-0.0061798	0.0053101	0.0056305
0.0037537	-0.0079193	-0.0077362	0.0032501	-0.0026093
0	-0.0048523	-0.0033875	0.0023804	0.0054474
-0.0021973	-0.010117	-0.0027924	-0.0014191	-0.00045776
-0.0042114	-0.001236	0.00032043	0.0036163	0.0056305
0.0025635	-0.0013275	0.0018768	0.0021515	-0.0027008
-0.0041656	0.0010071	-0.0067291	0.0021515	0.0103
-0.0048523	0.00032043	-0.0058136	0.00032043	-0.003891
-4.5776e-05	-0.0060883	0.0023804	0.0056305	0.0066833
0.00032043	-0.0086517	0.0017853	0.0024719	-0.0020599
0.00032043	-0.0048065	-0.0040741	0.0021515	0.0066833
-0.00091553	-0.0040741	-0.0053558	-0.0021515	-0.00050354
0.0011444	-0.0070496	-0.00059509	0.00032043	-0.0091553
-0.0025177	-0.0051727	-0.002243	0.0067291	-0.0086975
-0.0032959	-0.0056305	-0.0011902	0.0040741	-0.0021057
0.0030212	-0.014328	-0.0029755	0.003891	0.0072784
0.0062256	-0.0075531	-0.0021057	0.0017853	0.0068665
-0.003479	0.00032043	-0.0018311	0.0018768	-0.0016022
-0.0025635	0.00032043	-0.0031586	0.0027008	-0.0048065
-0.0007782	-0.005722	-0.0031586	-0.0040741	0.0056305
0.0064087	-0.0048065	-0.0020599	-0.0018311	9.1553e-05
-0.001236	-0.0032043	-0.0048523	0.0027924	-0.0039825
-0.0062256	0.0020599	-0.0027924	0.0056305	0.0065002
0	0.0088348	-0.00036621	0.0050812	0.0011444
0.0036621	-0.0042572	0.00086975	0.0079193	0.0021515
0.0044861	-0.0049896	-0.0012817	-0.0023346	-0.0013275
0.0068665	-0.010757	0.0013275	-0.0016937	0.0018768
0.0013275	-0.0043488	0.00032043	-0.00068665	0.010941
0.0039825	-0.016708	4.5776e-05	-0.0031586	-0.0040741
-0.0082397	-0.011765	-0.0013275	0.00032043	0.010849
-0.0032043	-0.020187	-0.0029755	-0.00086975	0.0061798
-0.004715	-0.0067291	-0.0020599	4.5776e-05	0.0032501
-0.00018311	-0.011948	-0.0015106	0.00032043	0.015884
0.00032043	-0.0044403	0.00032043	0.0011444	0.013916
0.0020599	-0.0062256	-0.0023346	-0.0026093	0.0076447
0.0029297	-0.0066376	-0.0059509	-0.0040741	0.0070953
0.0015106	-0.0032043	-0.0092926	-0.0015106	0.011307
0.0035248	-0.0088806	-0.0067291	-0.0013275	0.014969
-0.0016022	-0.00022888	-0.011307	0.0025177	0.0061798
0.0013275	-0.014328	-0.0063171	0.00032043	0.0022888
0.0062256	-0.010849	0.00032043	0.0012817	0.0094757
-0.0017395	-0.010849	-0.006134	0.0058136	0.0091095
-0.0023346	-0.0032501	0.0034332	0.0023346	0.0044403
-0.0049438	-0.00059509	0.0017853	0.0023346	-0.0026093
0.0043945	-0.0031586	-0.005127	0.003067	0.0087433
0.0075531	0.00032043	0.0027924	0.0037994	0.0059967
-0.0043488	-0.0070038	0.00032043	0.0056305	0.0041656
0.0011444	0.0037994	0.0029755	0.0048981	0.0077362
0.0012817	-0.0033875	0.0027008	-0.00041199	0.011398
0.0022888	9.1553e-05	-0.0021515	0.00032043	0.0043488
0.0027466	-0.0027924	-0.0021515	0.0011444	0.0037994
-0.0013733	0.00032043	-0.0032043	0.00013733	0.0098877
-0.005127	-0.0064545	-0.0037079	0.0020599	4.5776e-05
0.0009613	-0.003891	-0.0070038	0.00032043	0.0053558
-0.003479	-0.0055389	-0.0094757	-0.00068665	0.0060425
-0.0021973	0.0023346	-0.0087433	-4.5776e-05	-0.0016479
-0.0026093	-0.0047607	-0.0052643	0.0016937	0.005722
-0.00068665	-0.0009613	-0.0042572	0.0032501	-4.5776e-05
-0.0010529	-0.0075531	-0.00013733	0.0024261	-0.0093842
0.0014648	0.0039825	-0.0011444	-0.00054932	0.0072784
0.0020142	0.0043488	-4.5776e-05	-0.0011444	-0.0035706
0.0032501	-0.0041656	-0.0011444	-0.0019684	0.0054932
0.0023804	-0.01181	-0.0021973	-0.0035248	0.0022888
0.0039825	-0.0069122	-0.00041199	-0.003067	0.0059967
0.0054932	-0.010483	0.0013275	-0.0037994	0.00737
0.0040741	-0.0051727	0.0046234	-0.0041199	0.0067291
-0.0032959	-0.002243	0.0023346	-0.0027008	0.0050812
-0.0011902	-0.010208	-0.0029755	-0.0084686	0.0049896
0.00032043	-0.0062714	-0.0027924	-0.0021973	-0.0080109
0.0046234	-0.0070038	-0.0015106	-0.0007782	-0.006546
0.0071411	-0.0010071	-0.00068665	-0.00086975	-0.0026093
0.0073242	-0.0035248	-0.0020599	0.003067	0.013138
-0.0043945	-0.003067	-0.00013733	0.0015106	0.0037079
-0.011536	-0.012131	-0.002655	0.0025177	-0.0018768
0.00082397	-0.0103	-0.00073242	0.0020599	0.0074158
0.003067	-0.023666	0.00013733	0.0017853	0.0036621
-0.00054932	-0.0048065	-0.00032043	0.0042572	0.0027924
0.00032043	-0.0040741	0.0009613	0.0075531	-0.0037079
-0.0010986	0.00032043	-0.00032043	0.0053101	0.0026093
-0.0035706	-0.0076447	0.00091553	0.0042114	-0.0051727
0.0042114	-0.008194	0.0025635	0.00032043	0.00032043
-0.003891	-0.0090179	0.0032501	0.0029755	0.00032043
-0.0036621	-0.0043488	0.001236	0.00032043	0.0009613
0.0022888	-0.0075531	0.0044403	0.00032043	-0.0013733
-0.0017395	-0.0099335	-0.00022888	-0.00027466	0.0075989
0.00086975	-0.018219	-0.0017395	-0.00068665	-0.0020599
0.0015106	-0.0075531	-0.0026093	-0.0027008	0.0050812
-0.0064087	-0.0074158	-0.0037079	0.00086975	-0.002243
-0.0055847	-0.0058136	-0.0083313	0.0018768	-0.0040283
0.012863	-0.011673	-0.010117	0.0054474	0.0061798
0.0074158	-0.0074158	-0.0099335	0.0026093	0.00032043
0.0066833	-0.0065002	-0.01149	0.0015106	0.010025
0.0040741	-0.0037537	-0.011948	-0.0028839	0.002243
-0.005722	-0.00032043	-0.0095673	-0.00022888	0.0061798
0	-0.0009613	-0.0103	0.001236	0.011169
0.0014191	-0.00027466	-0.0043488	0.00032043	0.0042114
0.00086975	-0.0019684	0.00032043	0.0032501	0.0095673
0.0024261	0.0017853	-0.0020599	0.0020599	0.004715
0.0029297	-0.0011444	-0.0040741	-0.0026093	0.013412
-0.00054932	-0.0059509	-0.003067	0.0032501	0.0017853
-0.0048065	-0.0059052	-0.0011444	0.0043488	0.012039
-0.0037079	-0.00737	-4.5776e-05	0.0025635	0.0028839
-0.0050354	-0.0055389	-0.0026093	0.0020599	0.019455
-0.0016479	-0.009201	0.0024261	0.0018768	0.011307
0.0046234	-0.011673	0.0016022	0.0010529	0.023209
0.0018311	-0.011444	0.0028839	0.0016022	-0.015106
0.00032043	-0.0062714	0.0017853	-0.0014191	-0.0048065
9.1553e-05	-0.0044403	-0.0019684	-0.0039825	-0.012909
-0.0018311	0.0027008	-0.0085602	0.0010071	0.00013733
0.0016479	-0.0019684	-0.0078278	0.0020599	-0.0014191
0.0026093	-0.0018768	-0.0051727	0.0017853	0.0010529
0.0024261	-0.0096588	-0.0049896	0.0028839	0.011398
0.0026093	-0.00050354	-0.0033875	0.0028839	-0.0011902
-0.0038452	-0.0037079	-0.0034332	-0.0033417	-0.00050354
0.0029755	-0.0055389	0.0013275	-0.0016937	0.0059967
-0.0052185	-0.0062714	-0.0011444	-0.0021515	-0.0060883
-0.00041199	-0.0075531	0.0011444	0.0041656	0.010666
0.0047607	-0.0014191	-0.0027008	0.0053558	-0.0020599
0.0099335	-0.0029755	-0.0009613	0.0036163	0.010666
0.0055847	-0.0033417	-0.0026093	0.0061798	0.0076447
0.0032501	-0.0067291	-0.0026093	0.0053558	0.0048065
0.0020599	-0.0046234	-0.0051727	0.0027008	0.016159
-0.0055847	0.0028839	-0.0071869	0.0039825	0.0040741
-0.0023346	0.0016479	-0.010849	0.0059509	-0.010117
-0.0081024	-0.0048065	-0.0077362	0.0028839	-0.00041199
-0.0027008	-0.010757	-0.0062714	0.0027008	0.0017853
0.0063171	-0.0079651	-0.00082397	0.0032501	0.0099792
0.0013275	-0.016525	-0.0034332	0.00032043	-0.0067291
-0.0029755	-0.0091095	-0.0017853	-0.0056305	0.0037994
0.0035248	-0.00737	-0.0016937	-0.0027924	-0.0070038
0.0027008	0.0028839	-0.0014191	-0.0060883	0.0041199
-0.0067749	0.0054474	-0.0014648	-0.0079651	0.0032501
-0.0014648	-0.0016937	-0.002655	-0.0088348	0.0079193
-0.0027466	0.0011444	-0.0019226	-0.0071869	0.0032501
-0.012039	-0.0015106	0.00022888	-0.0039825	0.0044403
-0.0028381	-0.0020599	0.0010529	-0.0023346	-0.0049896
0.0045776	-0.0066376	-0.0027924	-0.0037079	0.0044403
0.0014648	-0.0084686	-0.0028381	-0.0049896	-0.0026093
-0.0016022	-0.00737	-0.0035706	-0.002243	0.016251
0.00032043	-0.0055389	-0.0021515	-0.0040283	0.0032501
0.0058594	-0.014511	-0.00086975	0.0021515	0.0058136
0.0062256	-0.0098419	-0.00045776	0.0011444	0.00032043
0.0021515	-0.013824	-0.0014648	0.0015106	0.011673
0.0022888	-0.0075531	-0.00041199	0.0032501	0.015244
-0.0082397	-0.011398	0.00032043	0.0017853	0.0088806
-0.0057678	-0.00027466	-0.00050354	-0.00086975	0.012589
0.0064545	-0.011124	0.00032043	0.0027008	0.0079193
0.0070496	-0.0087433	-0.005722	0.0026093	0.001236
0.0035706	-0.0103	-0.0061798	0.00032043	0.0099335
0.0054932	-0.003891	-0.0037079	-0.002243	-0.0026093
-0.0043945	-0.0036163	-0.0015564	-0.0007782	0.0040741
-0.0042114	-0.0026093	-0.005722	-0.00013733	-0.00027466
-0.0085602	-0.0075531	0.0014191	0.0009613	-0.0016937
-0.003479	-4.5776e-05	-0.0013733	0.0016022	0.013504
-0.0047607	-0.012497	-0.0013275	0.0016937	-0.0027008
-0.0066833	-0.0014191	-0.0011444	0.0030212	-0.0043488
-0.0060425	-0.011215	-0.0027924	0.0016022	-0.0048065
0.0016479	-0.0029755	0.00027466	-0.00032043	-0.010071
0.0058594	-0.0070038	0.00032043	0.0020599	-0.0035706
0.0040741	-0.0021057	0.0018768	-0.0017853	-0.0031586
0.0036163	-0.0031586	-4.5776e-05	-0.0026093	0.011948
0.0088806	-0.010849	-0.0012817	-0.0019226	0.0011444
-0.005722	0.0091095	0.0025177	0.0018768	0.0079193
-0.0058594	0.014145	-0.00050354	-0.00073242	0.0032501
-0.0009613	-0.0014648	-0.0025177	-0.0009613	0.012726
0	-0.017258	-0.0050812	-0.0035706	-0.00068665
0.001236	-0.0091095	-0.010025	-0.0034332	0.0039825
0.0053558	-0.0103	-0.0039825	0.0020142	-0.0063629
-4.5776e-05	-0.0045319	0.00022888	0.0061798	0.0075531
